series_key,model_name,horizon,metric_name,legacy_value,new_value,abs_difference,within_tolerance
AUS-Go Local,Theta,5,signed_bias,-18910.2907082092,-18910.290708209188,1.0913936421275139e-11,True
AUS-Go Local,XGBoost,5,signed_bias,-827.081321499989,-827.0813214999895,4.547473508864641e-13,True
APC-Dedicated,ARIMA_Fixed,30,signed_bias,26.9479515833323,26.94795158333231,7.105427357601002e-15,True
APC-Dedicated,AutoARIMA,30,signed_bias,-245.407288440257,-245.40728844025676,2.2737367544323206e-13,True
APC-Dedicated,ETS Explicit,30,signed_bias,-290.215818138965,-290.2158181389653,2.8421709430404007e-13,True
APC-Dedicated,ETS_Current,30,signed_bias,-195.751757363216,-195.7517573632159,1.1368683772161603e-13,True
APC-Dedicated,FixedGrowth_1_5,30,signed_bias,217.207770260833,217.20777026083337,3.694822225952521e-13,True
APC-Dedicated,FixedGrowth_3,30,signed_bias,234.597768938333,234.59776893833327,2.8421709430404007e-13,True
APC-Dedicated,FixedGrowth_4,30,signed_bias,246.19110139,246.19110139,0.0,True
APC-Dedicated,FixedGrowth_6,30,signed_bias,269.377766293333,269.37776629333337,3.410605131648481e-13,True
APC-Dedicated,FNAR-V2,30,signed_bias,449.242737833333,449.24273783333336,3.410605131648481e-13,True
APC-Dedicated,LightGBM,30,signed_bias,205.317207911399,205.31720791139864,3.694822225952521e-13,True
APC-Dedicated,LinearRegression,30,signed_bias,-91.9013310683712,-91.90133106837116,4.263256414560601e-14,True
APC-Dedicated,NLIN-DLIN_FIXED,30,signed_bias,158.12190725,158.12190725,0.0,True
APC-Dedicated,SMLP-TCN,30,signed_bias,349.367641416667,349.3676414166667,3.410605131648481e-13,True
APC-Dedicated,Theta,30,signed_bias,217.58761844206,217.5876184420599,1.1368683772161603e-13,True
APC-Dedicated,XGBoost,30,signed_bias,204.48102293512,204.48102293511965,3.410605131648481e-13,True
APC-MSIT,ARIMA_Fixed,30,signed_bias,-1.23807216667012,-1.238072166670122,1.9984014443252818e-15,True
APC-MSIT,AutoARIMA,30,signed_bias,35.0587037802569,35.05870378025694,4.263256414560601e-14,True
APC-MSIT,ETS Explicit,30,signed_bias,50.1564136631894,50.15641366318941,1.4210854715202004e-14,True
APC-MSIT,ETS_Current,30,signed_bias,67.7437142755285,67.74371427552849,1.4210854715202004e-14,True
APC-MSIT,FixedGrowth_1_5,30,signed_bias,68.8415523883334,68.84155238833337,2.842170943040401e-14,True
APC-MSIT,FixedGrowth_3,30,signed_bias,104.264199443333,104.26419944333334,3.410605131648481e-13,True
APC-MSIT,FixedGrowth_4,30,signed_bias,127.87929748,127.87929748000006,5.684341886080802e-14,True
APC-MSIT,FixedGrowth_6,30,signed_bias,175.109493553333,175.10949355333335,3.410605131648481e-13,True
APC-MSIT,FNAR-V2,30,signed_bias,125.89556575,125.89556575000002,1.4210854715202004e-14,True
APC-MSIT,LightGBM,30,signed_bias,16.0026511030871,16.002651103087146,4.618527782440651e-14,True
APC-MSIT,LinearRegression,30,signed_bias,55.8683404483658,55.86834044836579,7.105427357601002e-15,True
APC-MSIT,NLIN-DLIN_FIXED,30,signed_bias,94.5554054166667,94.55540541666667,2.842170943040401e-14,True
APC-MSIT,SMLP-TCN,30,signed_bias,107.833216083333,107.83321608333335,3.552713678800501e-13,True
APC-MSIT,Theta,30,signed_bias,23.7885811745715,23.788581174571465,3.552713678800501e-14,True
APC-MSIT,XGBoost,30,signed_bias,36.6785718815104,36.678571881510415,1.4210854715202004e-14,True
APC-Multitenant,ARIMA_Fixed,30,signed_bias,-339512.008179,-339512.0081790002,1.7462298274040222e-10,True
APC-Multitenant,AutoARIMA,30,signed_bias,-8661.66282366188,-8661.662823661876,3.637978807091713e-12,True
APC-Multitenant,ETS Explicit,30,signed_bias,-7191.75486681429,-7191.754866814289,9.094947017729282e-13,True
APC-Multitenant,ETS_Current,30,signed_bias,-62997.5004776954,-62997.50047769537,2.9103830456733704e-11,True
APC-Multitenant,FixedGrowth_1_5,30,signed_bias,-5203.46487450126,-5203.464874501257,2.7284841053187847e-12,True
APC-Multitenant,FixedGrowth_3,30,signed_bias,2403.90479249749,2403.9047924974925,2.7284841053187847e-12,True
APC-Multitenant,FixedGrowth_4,30,signed_bias,7475.48457049668,7475.484570496676,4.547473508864641e-12,True
APC-Multitenant,FixedGrowth_6,30,signed_bias,17618.644126495,17618.64412649501,1.0913936421275139e-11,True
APC-Multitenant,FNAR-V2,30,signed_bias,210126.947092083,210126.94709208337,3.7834979593753815e-10,True
APC-Multitenant,LightGBM,30,signed_bias,-15823.2137712833,-15823.213771283285,1.4551915228366852e-11,True
APC-Multitenant,LinearRegression,30,signed_bias,203.235639991321,203.2356399913212,1.9895196601282805e-13,True
APC-Multitenant,NLIN-DLIN_FIXED,30,signed_bias,8634.34924458334,8634.34924458334,0.0,True
APC-Multitenant,SMLP-TCN,30,signed_bias,2068.43593224999,2068.43593224999,0.0,True
APC-Multitenant,Theta,30,signed_bias,-9904.66820446566,-9904.668204465655,5.4569682106375694e-12,True
APC-Multitenant,XGBoost,30,signed_bias,-8221.71859141667,-8221.718591416671,1.8189894035458565e-12,True
ARE-Go Local,ARIMA_Fixed,30,signed_bias,-3115.39267466673,-3115.392674666735,5.002220859751105e-12,True
ARE-Go Local,AutoARIMA,30,signed_bias,974.320911675817,974.3209116758172,2.2737367544323206e-13,True
ARE-Go Local,ETS Explicit,30,signed_bias,443.705945969698,443.7059459696981,1.1368683772161603e-13,True
ARE-Go Local,ETS_Current,30,signed_bias,-657.131882294332,-657.1318822943322,2.2737367544323206e-13,True
ARE-Go Local,FixedGrowth_1_5,30,signed_bias,1159.14555663583,1159.1455566358327,2.7284841053187847e-12,True
ARE-Go Local,FixedGrowth_3,30,signed_bias,1882.48275043833,1882.4827504383345,4.547473508864641e-12,True
ARE-Go Local,FixedGrowth_4,30,signed_bias,2364.70754630667,2364.7075463066662,3.637978807091713e-12,True
ARE-Go Local,FixedGrowth_6,30,signed_bias,3329.15713804333,3329.157138043333,2.7284841053187847e-12,True
ARE-Go Local,FNAR-V2,30,signed_bias,11095.27307525,11095.27307525,0.0,True
ARE-Go Local,LightGBM,30,signed_bias,287.712338843641,287.7123388436412,1.7053025658242404e-13,True
ARE-Go Local,LinearRegression,30,signed_bias,1754.69055473221,1754.6905547322135,3.410605131648481e-12,True
ARE-Go Local,NLIN-DLIN_FIXED,30,signed_bias,3948.16070325,3948.16070325,0.0,True
ARE-Go Local,SMLP-TCN,30,signed_bias,2049.1616865,2049.1616865,0.0,True
ARE-Go Local,Theta,30,signed_bias,764.338584897993,764.338584897993,0.0,True
ARE-Go Local,XGBoost,30,signed_bias,389.515624958332,389.5156249583324,3.979039320256561e-13,True
AUS-Go Local,ARIMA_Fixed,30,signed_bias,-617478.95722475,-617478.9572247502,2.3283064365386963e-10,True
AUS-Go Local,AutoARIMA,30,signed_bias,-1082.62759873387,-1082.6275987338715,1.5916157281026244e-12,True
AUS-Go Local,ETS Explicit,30,signed_bias,740.793641885049,740.7936418850489,1.1368683772161603e-13,True
AUS-Go Local,ETS_Current,30,signed_bias,-94600.3269814223,-94600.32698142226,4.3655745685100555e-11,True
AUS-Go Local,FixedGrowth_1_5,30,signed_bias,1749.619126255,1749.6191262549958,4.320099833421409e-12,True
AUS-Go Local,FixedGrowth_3,30,signed_bias,5522.46337976,5522.463379759996,3.637978807091713e-12,True
AUS-Go Local,FixedGrowth_4,30,signed_bias,8037.69288209667,8037.692882096671,1.8189894035458565e-12,True
AUS-Go Local,FixedGrowth_6,30,signed_bias,13068.15188677,13068.151886770003,3.637978807091713e-12,True
AUS-Go Local,FNAR-V2,30,signed_bias,5555764.77255142,5555764.772551416,3.725290298461914e-09,True
AUS-Go Local,LightGBM,30,signed_bias,5519.54656360333,5519.546563603329,9.094947017729282e-13,True
AUS-Go Local,LinearRegression,30,signed_bias,12336.1047652258,12336.104765225791,9.094947017729282e-12,True
AUS-Go Local,NLIN-DLIN_FIXED,30,signed_bias,17352.9857741667,17352.98577416666,4.001776687800884e-11,True
AUS-Go Local,SMLP-TCN,30,signed_bias,8030.45352916666,8030.453529166654,5.4569682106375694e-12,True
AUS-Go Local,Theta,30,signed_bias,2956.69092843476,2956.6909284347616,1.8189894035458565e-12,True
AUS-Go Local,XGBoost,30,signed_bias,14104.1058890833,14104.105889083332,3.2741809263825417e-11,True
APC-Dedicated,ARIMA_Fixed,5,abs_bias_severity,19.6491982500002,19.649198250000225,2.4868995751603507e-14,True
APC-Dedicated,AutoARIMA,5,abs_bias_severity,66.5841537919821,66.58415379198208,2.842170943040401e-14,True
APC-Dedicated,ETS Explicit,5,abs_bias_severity,74.0680051414845,74.06800514148453,2.842170943040401e-14,True
APC-Dedicated,ETS_Current,5,abs_bias_severity,57.86122318176,57.86122318176003,2.842170943040401e-14,True
APC-Dedicated,FixedGrowth_1_5,5,abs_bias_severity,12.0607715295833,12.060771529583278,2.3092638912203256e-14,True
APC-Dedicated,FixedGrowth_3,5,abs_bias_severity,14.9591046425,14.959104642499993,7.105427357601002e-15,True
APC-Dedicated,FixedGrowth_4,5,abs_bias_severity,16.8913267177778,16.89132671777775,4.973799150320701e-14,True
APC-Dedicated,FixedGrowth_6,5,abs_bias_severity,20.7557708683333,20.75577086833329,1.0658141036401503e-14,True
APC-Dedicated,FNAR-V2,5,abs_bias_severity,159.023668166667,159.02366816666668,3.126388037344441e-13,True
APC-Dedicated,LightGBM,5,abs_bias_severity,14.8440999722642,14.844099972264203,3.552713678800501e-15,True
APC-Dedicated,LinearRegression,5,abs_bias_severity,58.1094610553816,58.10946105538159,1.4210854715202004e-14,True
APC-Dedicated,NLIN-DLIN_FIXED,5,abs_bias_severity,13.2369185,13.236918499999971,2.842170943040401e-14,True
APC-Dedicated,SMLP-TCN,5,abs_bias_severity,49.4931258333333,49.493125833333295,7.105427357601002e-15,True
APC-Dedicated,Theta,5,abs_bias_severity,15.3615484105042,15.361548410504204,3.552713678800501e-15,True
APC-Dedicated,XGBoost,5,abs_bias_severity,13.691427683492,13.69142768349198,1.9539925233402755e-14,True
APC-MSIT,ARIMA_Fixed,5,abs_bias_severity,0.230011250000757,0.2300112500007193,3.7719827261639693e-14,True
APC-MSIT,AutoARIMA,5,abs_bias_severity,7.12880960177377,7.128809601773772,1.7763568394002505e-15,True
APC-MSIT,ETS Explicit,5,abs_bias_severity,8.33573640958222,8.33573640958222,0.0,True
APC-MSIT,ETS_Current,5,abs_bias_severity,11.6240710027997,11.624071002799724,2.3092638912203256e-14,True
APC-MSIT,FixedGrowth_1_5,5,abs_bias_severity,11.4499261758331,11.449926175833149,4.796163466380676e-14,True
APC-MSIT,FixedGrowth_3,5,abs_bias_severity,17.3537006849998,17.353700684999847,4.618527782440651e-14,True
APC-MSIT,FixedGrowth_4,5,abs_bias_severity,21.2895503577775,21.289550357777483,1.7763568394002505e-14,True
APC-MSIT,FixedGrowth_6,5,abs_bias_severity,29.1612497033332,29.161249703333244,4.263256414560601e-14,True
APC-MSIT,FNAR-V2,5,abs_bias_severity,48.9838630833333,48.98386308333329,7.105427357601002e-15,True
APC-MSIT,LightGBM,5,abs_bias_severity,9.06355556038867,9.063555560388671,1.7763568394002505e-15,True
APC-MSIT,LinearRegression,5,abs_bias_severity,16.4387653692083,16.438765369208266,3.552713678800501e-14,True
APC-MSIT,NLIN-DLIN_FIXED,5,abs_bias_severity,41.79763275,41.79763274999997,2.842170943040401e-14,True
APC-MSIT,SMLP-TCN,5,abs_bias_severity,49.00095125,49.00095125000005,4.973799150320701e-14,True
APC-MSIT,Theta,5,abs_bias_severity,18.5158394122528,18.51583941225279,7.105427357601002e-15,True
APC-MSIT,XGBoost,5,abs_bias_severity,1.73463087760391,1.7346308776039148,4.6629367034256575e-15,True
APC-Multitenant,ARIMA_Fixed,5,abs_bias_severity,65159.9377335834,65159.93773358338,2.1827872842550278e-11,True
APC-Multitenant,AutoARIMA,5,abs_bias_severity,10866.9870561734,10866.987056173442,4.18367562815547e-11,True
APC-Multitenant,ETS Explicit,5,abs_bias_severity,9773.22871066469,9773.228710664687,3.637978807091713e-12,True
APC-Multitenant,ETS_Current,5,abs_bias_severity,17279.8964080099,17279.89640800993,2.9103830456733704e-11,True
APC-Multitenant,FixedGrowth_1_5,5,abs_bias_severity,9441.84718283354,9441.847182833537,3.637978807091713e-12,True
APC-Multitenant,FixedGrowth_3,5,abs_bias_severity,8173.95223833378,8173.952238333775,4.547473508864641e-12,True
APC-Multitenant,FixedGrowth_4,5,abs_bias_severity,7328.68894200057,7328.688942000565,5.4569682106375694e-12,True
APC-Multitenant,FixedGrowth_6,5,abs_bias_severity,5638.16234933417,5638.162349334166,4.547473508864641e-12,True
APC-Multitenant,FNAR-V2,5,abs_bias_severity,317983.448986333,317983.44898633333,3.4924596548080444e-10,True
APC-Multitenant,LightGBM,5,abs_bias_severity,14691.913948372,14691.913948371955,4.3655745685100555e-11,True
APC-Multitenant,LinearRegression,5,abs_bias_severity,13692.0282979569,13692.028297956902,1.8189894035458565e-12,True
APC-Multitenant,NLIN-DLIN_FIXED,5,abs_bias_severity,2578.47590683334,2578.475906833342,1.8189894035458565e-12,True
APC-Multitenant,SMLP-TCN,5,abs_bias_severity,1590.32973533334,1590.3297353333376,2.5011104298755527e-12,True
APC-Multitenant,Theta,5,abs_bias_severity,10225.3809347295,10225.380934729525,2.546585164964199e-11,True
APC-Multitenant,XGBoost,5,abs_bias_severity,7817.06628141668,7817.066281416676,3.637978807091713e-12,True
ARE-Go Local,ARIMA_Fixed,5,abs_bias_severity,716.444960583345,716.4449605833452,1.1368683772161603e-13,True
ARE-Go Local,AutoARIMA,5,abs_bias_severity,53.0373877013014,53.03738770130136,3.552713678800501e-14,True
ARE-Go Local,ETS Explicit,5,abs_bias_severity,123.26185566836,123.2618556683604,3.979039320256561e-13,True
ARE-Go Local,ETS_Current,5,abs_bias_severity,292.124300657245,292.12430065724465,3.410605131648481e-13,True
ARE-Go Local,FixedGrowth_1_5,5,abs_bias_severity,4.02192203291512,4.021922032915124,3.552713678800501e-15,True
ARE-Go Local,FixedGrowth_3,5,abs_bias_severity,116.534276934166,116.53427693416596,4.263256414560601e-14,True
ARE-Go Local,FixedGrowth_4,5,abs_bias_severity,196.905076245555,196.9050762455548,1.9895196601282805e-13,True
ARE-Go Local,FixedGrowth_6,5,abs_bias_severity,357.646674868334,357.64667486833423,2.2737367544323206e-13,True
ARE-Go Local,FNAR-V2,5,abs_bias_severity,9603.49905683333,9603.49905683333,0.0,True
ARE-Go Local,LightGBM,5,abs_bias_severity,299.779886235663,299.77988623566307,5.684341886080802e-14,True
ARE-Go Local,LinearRegression,5,abs_bias_severity,204.96081605292,204.96081605292,0.0,True
ARE-Go Local,NLIN-DLIN_FIXED,5,abs_bias_severity,528.710537833332,528.7105378333321,1.1368683772161603e-13,True
ARE-Go Local,SMLP-TCN,5,abs_bias_severity,500.682802916665,500.68280291666514,1.1368683772161603e-13,True
ARE-Go Local,Theta,5,abs_bias_severity,69.8230823833201,69.82308238332007,2.842170943040401e-14,True
ARE-Go Local,XGBoost,5,abs_bias_severity,169.034921375001,169.03492137500083,1.7053025658242404e-13,True
AUS-Go Local,ARIMA_Fixed,5,abs_bias_severity,119760.815604083,119760.81560408336,3.4924596548080444e-10,True
AUS-Go Local,AutoARIMA,5,abs_bias_severity,16969.25921971,16969.259219710017,1.8189894035458565e-11,True
AUS-Go Local,ETS Explicit,5,abs_bias_severity,16724.1902037499,16724.190203749924,2.546585164964199e-11,True
AUS-Go Local,ETS_Current,5,abs_bias_severity,29181.6386840361,29181.63868403615,4.729372449219227e-11,True
AUS-Go Local,FixedGrowth_1_5,5,abs_bias_severity,16556.0528789158,16556.052878915816,1.4551915228366852e-11,True
AUS-Go Local,FixedGrowth_3,5,abs_bias_severity,15927.2455033317,15927.245503331658,4.18367562815547e-11,True
AUS-Go Local,FixedGrowth_4,5,abs_bias_severity,15508.0405862756,15508.040586275556,4.3655745685100555e-11,True
AUS-Go Local,FixedGrowth_6,5,abs_bias_severity,14669.6307521633,14669.630752163324,2.3646862246096134e-11,True
AUS-Go Local,FNAR-V2,5,abs_bias_severity,11399151.9075199,11399151.907519912,1.30385160446167e-08,True
AUS-Go Local,LightGBM,5,abs_bias_severity,12311.4585046696,12311.458504669616,1.6370904631912708e-11,True
AUS-Go Local,LinearRegression,5,abs_bias_severity,14956.6102266814,14956.610226681392,7.275957614183426e-12,True
AUS-Go Local,NLIN-DLIN_FIXED,5,abs_bias_severity,9226.31356916666,9226.31356916666,0.0,True
AUS-Go Local,SMLP-TCN,5,abs_bias_severity,487.647433833326,487.6474338333258,1.7053025658242404e-13,True
AUS-Go Local,Theta,5,abs_bias_severity,18910.2907082092,18910.290708209188,1.0913936421275139e-11,True
AUS-Go Local,XGBoost,5,abs_bias_severity,827.081321499989,827.0813214999895,4.547473508864641e-13,True
APC-Dedicated,ARIMA_Fixed,30,abs_bias_severity,26.9479515833323,26.94795158333231,7.105427357601002e-15,True
APC-Dedicated,AutoARIMA,30,abs_bias_severity,245.407288440257,245.40728844025676,2.2737367544323206e-13,True
APC-Dedicated,ETS Explicit,30,abs_bias_severity,290.215818138965,290.2158181389653,2.8421709430404007e-13,True
APC-Dedicated,ETS_Current,30,abs_bias_severity,195.751757363216,195.7517573632159,1.1368683772161603e-13,True
APC-Dedicated,FixedGrowth_1_5,30,abs_bias_severity,217.207770260833,217.20777026083337,3.694822225952521e-13,True
APC-Dedicated,FixedGrowth_3,30,abs_bias_severity,234.597768938333,234.59776893833327,2.8421709430404007e-13,True
APC-Dedicated,FixedGrowth_4,30,abs_bias_severity,246.19110139,246.19110139,0.0,True
APC-Dedicated,FixedGrowth_6,30,abs_bias_severity,269.377766293333,269.37776629333337,3.410605131648481e-13,True
APC-Dedicated,FNAR-V2,30,abs_bias_severity,449.242737833333,449.24273783333336,3.410605131648481e-13,True
APC-Dedicated,LightGBM,30,abs_bias_severity,205.317207911399,205.31720791139864,3.694822225952521e-13,True
APC-Dedicated,LinearRegression,30,abs_bias_severity,91.9013310683712,91.90133106837116,4.263256414560601e-14,True
APC-Dedicated,NLIN-DLIN_FIXED,30,abs_bias_severity,158.12190725,158.12190725,0.0,True
APC-Dedicated,SMLP-TCN,30,abs_bias_severity,349.367641416667,349.3676414166667,3.410605131648481e-13,True
APC-Dedicated,Theta,30,abs_bias_severity,217.58761844206,217.5876184420599,1.1368683772161603e-13,True
APC-Dedicated,XGBoost,30,abs_bias_severity,204.48102293512,204.48102293511965,3.410605131648481e-13,True
APC-MSIT,ARIMA_Fixed,30,abs_bias_severity,1.23807216667012,1.238072166670122,1.9984014443252818e-15,True
APC-MSIT,AutoARIMA,30,abs_bias_severity,35.0587037802569,35.05870378025694,4.263256414560601e-14,True
APC-MSIT,ETS Explicit,30,abs_bias_severity,50.1564136631894,50.15641366318941,1.4210854715202004e-14,True
APC-MSIT,ETS_Current,30,abs_bias_severity,67.7437142755285,67.74371427552849,1.4210854715202004e-14,True
APC-MSIT,FixedGrowth_1_5,30,abs_bias_severity,68.8415523883334,68.84155238833337,2.842170943040401e-14,True
APC-MSIT,FixedGrowth_3,30,abs_bias_severity,104.264199443333,104.26419944333334,3.410605131648481e-13,True
APC-MSIT,FixedGrowth_4,30,abs_bias_severity,127.87929748,127.87929748000006,5.684341886080802e-14,True
APC-MSIT,FixedGrowth_6,30,abs_bias_severity,175.109493553333,175.10949355333335,3.410605131648481e-13,True
APC-MSIT,FNAR-V2,30,abs_bias_severity,125.89556575,125.89556575000002,1.4210854715202004e-14,True
APC-MSIT,LightGBM,30,abs_bias_severity,16.0026511030871,16.002651103087146,4.618527782440651e-14,True
APC-MSIT,LinearRegression,30,abs_bias_severity,55.8683404483658,55.86834044836579,7.105427357601002e-15,True
APC-MSIT,NLIN-DLIN_FIXED,30,abs_bias_severity,94.5554054166667,94.55540541666667,2.842170943040401e-14,True
APC-MSIT,SMLP-TCN,30,abs_bias_severity,107.833216083333,107.83321608333335,3.552713678800501e-13,True
APC-MSIT,Theta,30,abs_bias_severity,23.7885811745715,23.788581174571465,3.552713678800501e-14,True
APC-MSIT,XGBoost,30,abs_bias_severity,36.6785718815104,36.678571881510415,1.4210854715202004e-14,True
APC-Multitenant,ARIMA_Fixed,30,abs_bias_severity,339512.008179,339512.0081790002,1.7462298274040222e-10,True
APC-Multitenant,AutoARIMA,30,abs_bias_severity,8661.66282366188,8661.662823661876,3.637978807091713e-12,True
APC-Multitenant,ETS Explicit,30,abs_bias_severity,7191.75486681429,7191.754866814289,9.094947017729282e-13,True
APC-Multitenant,ETS_Current,30,abs_bias_severity,62997.5004776954,62997.50047769537,2.9103830456733704e-11,True
APC-Multitenant,FixedGrowth_1_5,30,abs_bias_severity,5203.46487450126,5203.464874501257,2.7284841053187847e-12,True
APC-Multitenant,FixedGrowth_3,30,abs_bias_severity,2403.90479249749,2403.9047924974925,2.7284841053187847e-12,True
APC-Multitenant,FixedGrowth_4,30,abs_bias_severity,7475.48457049668,7475.484570496676,4.547473508864641e-12,True
APC-Multitenant,FixedGrowth_6,30,abs_bias_severity,17618.644126495,17618.64412649501,1.0913936421275139e-11,True
APC-Multitenant,FNAR-V2,30,abs_bias_severity,210126.947092083,210126.94709208337,3.7834979593753815e-10,True
APC-Multitenant,LightGBM,30,abs_bias_severity,15823.2137712833,15823.213771283285,1.4551915228366852e-11,True
APC-Multitenant,LinearRegression,30,abs_bias_severity,203.235639991321,203.2356399913212,1.9895196601282805e-13,True
APC-Multitenant,NLIN-DLIN_FIXED,30,abs_bias_severity,8634.34924458334,8634.34924458334,0.0,True
APC-Multitenant,SMLP-TCN,30,abs_bias_severity,2068.43593224999,2068.43593224999,0.0,True
APC-Multitenant,Theta,30,abs_bias_severity,9904.66820446566,9904.668204465655,5.4569682106375694e-12,True
APC-Multitenant,XGBoost,30,abs_bias_severity,8221.71859141667,8221.718591416671,1.8189894035458565e-12,True
ARE-Go Local,ARIMA_Fixed,30,abs_bias_severity,3115.39267466673,3115.392674666735,5.002220859751105e-12,True
ARE-Go Local,AutoARIMA,30,abs_bias_severity,974.320911675817,974.3209116758172,2.2737367544323206e-13,True
ARE-Go Local,ETS Explicit,30,abs_bias_severity,443.705945969698,443.7059459696981,1.1368683772161603e-13,True
ARE-Go Local,ETS_Current,30,abs_bias_severity,657.131882294332,657.1318822943322,2.2737367544323206e-13,True
ARE-Go Local,FixedGrowth_1_5,30,abs_bias_severity,1159.14555663583,1159.1455566358327,2.7284841053187847e-12,True
ARE-Go Local,FixedGrowth_3,30,abs_bias_severity,1882.48275043833,1882.4827504383345,4.547473508864641e-12,True
ARE-Go Local,FixedGrowth_4,30,abs_bias_severity,2364.70754630667,2364.7075463066662,3.637978807091713e-12,True
ARE-Go Local,FixedGrowth_6,30,abs_bias_severity,3329.15713804333,3329.157138043333,2.7284841053187847e-12,True
ARE-Go Local,FNAR-V2,30,abs_bias_severity,11095.27307525,11095.27307525,0.0,True
ARE-Go Local,LightGBM,30,abs_bias_severity,287.712338843641,287.7123388436412,1.7053025658242404e-13,True
ARE-Go Local,LinearRegression,30,abs_bias_severity,1754.69055473221,1754.6905547322135,3.410605131648481e-12,True
ARE-Go Local,NLIN-DLIN_FIXED,30,abs_bias_severity,3948.16070325,3948.16070325,0.0,True
ARE-Go Local,SMLP-TCN,30,abs_bias_severity,2049.1616865,2049.1616865,0.0,True
ARE-Go Local,Theta,30,abs_bias_severity,764.338584897993,764.338584897993,0.0,True
ARE-Go Local,XGBoost,30,abs_bias_severity,389.515624958332,389.5156249583324,3.979039320256561e-13,True
AUS-Go Local,ARIMA_Fixed,30,abs_bias_severity,617478.95722475,617478.9572247502,2.3283064365386963e-10,True
AUS-Go Local,AutoARIMA,30,abs_bias_severity,1082.62759873387,1082.6275987338715,1.5916157281026244e-12,True
AUS-Go Local,ETS Explicit,30,abs_bias_severity,740.793641885049,740.7936418850489,1.1368683772161603e-13,True
AUS-Go Local,ETS_Current,30,abs_bias_severity,94600.3269814223,94600.32698142226,4.3655745685100555e-11,True
AUS-Go Local,FixedGrowth_1_5,30,abs_bias_severity,1749.619126255,1749.6191262549958,4.320099833421409e-12,True
AUS-Go Local,FixedGrowth_3,30,abs_bias_severity,5522.46337976,5522.463379759996,3.637978807091713e-12,True
AUS-Go Local,FixedGrowth_4,30,abs_bias_severity,8037.69288209667,8037.692882096671,1.8189894035458565e-12,True
AUS-Go Local,FixedGrowth_6,30,abs_bias_severity,13068.15188677,13068.151886770003,3.637978807091713e-12,True
AUS-Go Local,FNAR-V2,30,abs_bias_severity,5555764.77255142,5555764.772551416,3.725290298461914e-09,True
AUS-Go Local,LightGBM,30,abs_bias_severity,5519.54656360333,5519.546563603329,9.094947017729282e-13,True
AUS-Go Local,LinearRegression,30,abs_bias_severity,12336.1047652258,12336.104765225791,9.094947017729282e-12,True
AUS-Go Local,NLIN-DLIN_FIXED,30,abs_bias_severity,17352.9857741667,17352.98577416666,4.001776687800884e-11,True
AUS-Go Local,SMLP-TCN,30,abs_bias_severity,8030.45352916666,8030.453529166654,5.4569682106375694e-12,True
AUS-Go Local,Theta,30,abs_bias_severity,2956.69092843476,2956.6909284347616,1.8189894035458565e-12,True
AUS-Go Local,XGBoost,30,abs_bias_severity,14104.1058890833,14104.105889083332,3.2741809263825417e-11,True
APC-Dedicated,ARIMA_Fixed,5,error_variability,78.1146765941424,78.11467659414245,5.684341886080802e-14,True
APC-Dedicated,AutoARIMA,5,error_variability,206.454862271672,206.45486227167197,2.842170943040401e-14,True
APC-Dedicated,ETS Explicit,5,error_variability,217.504362730654,217.5043627306543,2.8421709430404007e-13,True
APC-Dedicated,ETS_Current,5,error_variability,201.220221030681,201.2202210306812,1.9895196601282805e-13,True
APC-Dedicated,FixedGrowth_1_5,5,error_variability,21.922582984178,21.922582984178,0.0,True
APC-Dedicated,FixedGrowth_3,5,error_variability,22.9317845947754,22.9317845947754,0.0,True
APC-Dedicated,FixedGrowth_4,5,error_variability,23.6682558647938,23.668255864793803,3.552713678800501e-15,True
APC-Dedicated,FixedGrowth_6,5,error_variability,25.2738041455832,25.27380414558316,3.907985046680551e-14,True
APC-Dedicated,FNAR-V2,5,error_variability,342.568682534248,342.5686825342483,2.8421709430404007e-13,True
APC-Dedicated,LightGBM,5,error_variability,28.6349863246153,28.634986324615323,2.1316282072803006e-14,True
APC-Dedicated,LinearRegression,5,error_variability,182.548452372257,182.5484523722572,1.9895196601282805e-13,True
APC-Dedicated,NLIN-DLIN_FIXED,5,error_variability,24.0805418855106,24.080541885510627,2.842170943040401e-14,True
APC-Dedicated,SMLP-TCN,5,error_variability,144.880544009172,144.88054400917227,2.5579538487363607e-13,True
APC-Dedicated,Theta,5,error_variability,27.0220754442628,27.022075444262835,3.552713678800501e-14,True
APC-Dedicated,XGBoost,5,error_variability,26.742147097448,26.74214709744801,1.0658141036401503e-14,True
APC-MSIT,ARIMA_Fixed,5,error_variability,17.9199358336373,17.91993583363726,3.907985046680551e-14,True
APC-MSIT,AutoARIMA,5,error_variability,53.8888874949632,53.88888749496317,2.842170943040401e-14,True
APC-MSIT,ETS Explicit,5,error_variability,32.1972690628216,32.19726906282158,1.4210854715202004e-14,True
APC-MSIT,ETS_Current,5,error_variability,60.2638106529677,60.26381065296767,2.842170943040401e-14,True
APC-MSIT,FixedGrowth_1_5,5,error_variability,32.1567072127965,32.15670721279651,1.4210854715202004e-14,True
APC-MSIT,FixedGrowth_3,5,error_variability,32.3636658112519,32.36366581125189,7.105427357601002e-15,True
APC-MSIT,FixedGrowth_4,5,error_variability,32.5043377265286,32.50433772652858,1.4210854715202004e-14,True
APC-MSIT,FixedGrowth_6,5,error_variability,32.7920350877176,32.79203508771754,6.394884621840902e-14,True
