candidate_id,model_name,model_family,series_key,forecast_origin,horizon,forecast_date,forecast_value,actual_value,error,abs_error,squared_error,mase,rmsse,smape_or_mae_if_available,runtime_seconds,status,failure_reason,guardrail_pass,negative_forecast_count,notes
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-01-27,21,2026-02-17,375.469655,33.963292,341.506363,341.506363,116626.595688,22.530638,5.054986,1.516861,4.6021,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-01-27,22,2026-02-18,339.230749,28.561004,310.669745,310.669745,96515.690728,22.530638,5.054986,1.516861,4.6021,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-01-27,23,2026-02-19,361.617167,28.351481,333.265686,333.265686,111066.017623,22.530638,5.054986,1.516861,4.6021,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-01-27,24,2026-02-20,342.530222,28.284255,314.245967,314.245967,98750.528058,22.530638,5.054986,1.516861,4.6021,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-01-27,25,2026-02-21,336.340546,28.279591,308.060955,308.060955,94901.552033,22.530638,5.054986,1.516861,4.6021,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-01-27,26,2026-02-22,354.554935,28.275932,326.279003,326.279003,106457.988106,22.530638,5.054986,1.516861,4.6021,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-01-27,27,2026-02-23,361.260198,28.275932,332.984266,332.984266,110878.521294,22.530638,5.054986,1.516861,4.6021,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-01-27,28,2026-02-24,342.071891,28.286499,313.785392,313.785392,98461.272058,22.530638,5.054986,1.516861,4.6021,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-01-27,29,2026-02-25,336.461058,28.29214,308.168918,308.168918,94968.082301,22.530638,5.054986,1.516861,4.6021,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-01-27,30,2026-02-26,326.791705,28.296508,298.495197,298.495197,89099.382347,22.530638,5.054986,1.516861,4.6021,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,1,2026-02-27,139.202892,28.298672,110.90422,110.90422,12299.74609,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,2,2026-02-28,141.757459,28.299399,113.45806,113.45806,12872.731275,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,3,2026-03-01,142.579356,28.299399,114.279957,114.279957,13059.908478,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,4,2026-03-02,143.403802,28.306543,115.097259,115.097259,13247.379037,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,5,2026-03-03,144.279381,28.318935,115.960446,115.960446,13446.825143,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,6,2026-03-04,145.052805,28.333766,116.719039,116.719039,13623.334155,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,7,2026-03-05,145.445736,28.347866,117.09787,117.09787,13711.911102,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,8,2026-03-06,145.348718,28.352767,116.995951,116.995951,13688.052656,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,9,2026-03-07,145.498971,28.352767,117.146204,117.146204,13723.233152,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,10,2026-03-08,145.512602,28.352767,117.159835,117.159835,13726.426906,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,11,2026-03-09,145.678961,28.366402,117.312559,117.312559,13762.236542,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,12,2026-03-10,145.908074,28.380903,117.527171,117.527171,13812.636019,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,13,2026-03-11,146.402103,28.397699,118.004404,118.004404,13925.039296,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,14,2026-03-12,146.752261,28.430906,118.321355,118.321355,13999.942965,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,15,2026-03-13,147.142322,28.44155,118.700772,118.700772,14089.873335,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,16,2026-03-14,147.378506,28.444259,118.934247,118.934247,14145.355155,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,17,2026-03-15,147.699115,28.451597,119.247518,119.247518,14219.970535,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,18,2026-03-16,147.952623,28.469759,119.482864,119.482864,14276.154714,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,19,2026-03-17,148.200522,28.469759,119.730763,119.730763,14335.455495,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,20,2026-03-18,148.101745,28.482216,119.619529,119.619529,14308.831647,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,21,2026-03-19,145.246581,28.51998,116.726601,116.726601,13625.099492,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,22,2026-03-20,147.451447,28.533473,118.917974,118.917974,14141.484579,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,23,2026-03-21,145.269799,28.533473,116.736326,116.736326,13627.369861,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,24,2026-03-22,148.804875,28.533473,120.271402,120.271402,14465.210104,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,25,2026-03-23,146.612383,28.545524,118.066859,118.066859,13939.783225,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,26,2026-03-24,150.700299,28.578278,122.122021,122.122021,14913.787957,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,27,2026-03-25,150.677426,28.593663,122.083763,122.083763,14904.445077,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,28,2026-03-26,151.760907,28.600252,123.160655,123.160655,15168.546847,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,29,2026-03-27,152.296607,28.609368,123.687239,123.687239,15298.533193,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-02-26,30,2026-03-28,152.834266,28.615771,124.218495,124.218495,15430.234511,7.941794,1.724007,1.350253,4.1676,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,1,2026-03-29,33.28979,28.617262,4.672528,4.672528,21.832515,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,2,2026-03-30,35.76911,28.64187,7.12724,7.12724,50.797556,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,3,2026-03-31,36.137902,28.658022,7.47988,7.47988,55.948605,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,4,2026-04-01,35.353466,28.674796,6.67867,6.67867,44.60463,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,5,2026-04-02,34.411907,28.692114,5.719793,5.719793,32.716026,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,6,2026-04-03,35.361146,28.703813,6.657333,6.657333,44.320081,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,7,2026-04-04,35.369015,28.703813,6.665202,6.665202,44.424916,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,8,2026-04-05,34.588916,28.703813,5.885103,5.885103,34.634432,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,9,2026-04-06,35.016716,28.717176,6.29954,6.29954,39.68421,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,10,2026-04-07,34.78543,28.747479,6.037951,6.037951,36.456854,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,11,2026-04-08,34.483192,28.781657,5.701535,5.701535,32.507506,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,12,2026-04-09,34.926695,28.813201,6.113494,6.113494,37.374804,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,13,2026-04-10,35.409439,28.849012,6.560427,6.560427,43.039199,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,14,2026-04-11,35.402766,28.851253,6.551513,6.551513,42.922317,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,15,2026-04-12,35.86789,28.851253,7.016637,7.016637,49.233188,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,16,2026-04-13,36.261303,28.833775,7.427528,7.427528,55.168178,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,17,2026-04-14,36.933285,28.735797,8.197488,8.197488,67.198805,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,18,2026-04-15,37.563462,28.73495,8.828512,8.828512,77.942632,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,19,2026-04-16,37.479984,28.735797,8.744187,8.744187,76.460799,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,20,2026-04-17,39.248353,28.8196,10.428753,10.428753,108.758884,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,21,2026-04-18,39.809989,28.828546,10.981443,10.981443,120.592081,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,22,2026-04-19,41.624631,28.837878,12.786753,12.786753,163.501047,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,23,2026-04-20,42.288798,28.886882,13.401916,13.401916,179.611358,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,24,2026-04-21,43.275553,28.945953,14.3296,14.3296,205.337429,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,25,2026-04-22,43.428618,28.994937,14.433681,14.433681,208.331158,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,26,2026-04-23,43.736754,29.05055,14.686204,14.686204,215.684599,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,27,2026-04-24,43.817461,29.080639,14.736822,14.736822,217.173925,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,28,2026-04-25,43.932244,29.092292,14.839952,14.839952,220.224182,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,29,2026-04-26,43.568812,29.104001,14.464811,14.464811,209.230746,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,APC-Dedicated,2026-03-28,30,2026-04-27,43.879394,29.104001,14.775393,14.775393,218.312232,0.630512,0.145513,0.272219,5.4046,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,1,2026-01-28,40.660722,40.101575,0.559147,0.559147,0.312645,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,2,2026-01-29,39.692957,40.28094,-0.587983,0.587983,0.345724,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,3,2026-01-30,38.810017,40.28094,-1.470923,1.470923,2.163614,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,4,2026-01-31,38.919025,10.757727,28.161298,28.161298,793.058677,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,5,2026-02-01,31.144092,9.212,21.932092,21.932092,481.016663,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,6,2026-02-02,31.638658,9.212,22.426658,22.426658,502.954987,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,7,2026-02-03,34.482696,15.598316,18.88438,18.88438,356.619826,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,8,2026-02-04,37.043237,40.786606,-3.743369,3.743369,14.012815,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,9,2026-02-05,45.892961,40.786606,5.106355,5.106355,26.07486,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,10,2026-02-06,46.20722,40.728745,5.478475,5.478475,30.013689,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,11,2026-02-07,43.380014,40.31907,3.060944,3.060944,9.36938,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,12,2026-02-08,44.27392,39.958326,4.315594,4.315594,18.624349,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,13,2026-02-09,38.33173,39.958326,-1.626596,1.626596,2.645815,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,14,2026-02-10,36.695312,39.375488,-2.680176,2.680176,7.183346,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,15,2026-02-11,36.537968,39.791791,-3.253823,3.253823,10.587363,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,16,2026-02-12,40.885243,39.791791,1.093452,1.093452,1.195637,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,17,2026-02-13,42.218609,40.90415,1.314459,1.314459,1.727801,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,18,2026-02-14,41.550835,40.90415,0.646685,0.646685,0.418202,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,19,2026-02-15,37.273263,38.66036,-1.387097,1.387097,1.924038,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,20,2026-02-16,38.767407,38.66036,0.107047,0.107047,0.011459,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,21,2026-02-17,39.382994,38.754521,0.628473,0.628473,0.394978,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,22,2026-02-18,37.568681,38.880164,-1.311483,1.311483,1.719989,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,23,2026-02-19,40.573789,39.217583,1.356206,1.356206,1.839295,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,24,2026-02-20,35.820797,39.217583,-3.396786,3.396786,11.538155,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,25,2026-02-21,36.824723,39.083728,-2.259005,2.259005,5.103105,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,26,2026-02-22,37.798632,39.083728,-1.285096,1.285096,1.651473,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,27,2026-02-23,32.482486,39.440834,-6.958348,6.958348,48.41861,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,28,2026-02-24,31.734747,39.82084,-8.086093,8.086093,65.384899,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,29,2026-02-25,31.579854,39.82084,-8.240986,8.240986,67.913857,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-01-27,30,2026-02-26,36.026315,39.748271,-3.721956,3.721956,13.85296,1.204521,0.713628,0.19939,3.8875,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,1,2026-02-27,40.118373,39.748271,0.370102,0.370102,0.136976,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,2,2026-02-28,36.570964,40.15875,-3.587786,3.587786,12.872208,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,3,2026-03-01,33.78078,40.188797,-6.408017,6.408017,41.062677,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,4,2026-03-02,35.63007,40.279221,-4.649151,4.649151,21.614603,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,5,2026-03-03,34.426542,40.279221,-5.852679,5.852679,34.253856,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,6,2026-03-04,29.890018,40.286154,-10.396136,10.396136,108.079635,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,7,2026-03-05,43.110724,40.276456,2.834268,2.834268,8.033076,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,8,2026-03-06,51.821736,40.286154,11.535582,11.535582,133.069647,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,9,2026-03-07,44.178441,40.287977,3.890464,3.890464,15.135709,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,10,2026-03-08,40.647999,40.397746,0.250253,0.250253,0.062627,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,11,2026-03-09,37.887263,40.450944,-2.563681,2.563681,6.572459,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,12,2026-03-10,37.419061,40.612262,-3.193201,3.193201,10.196534,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,13,2026-03-11,41.80103,40.772612,1.028418,1.028418,1.057643,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
LGBM-IMP,LightGBM_candidate_improved,gradient_boosting,NAM-TDF,2026-02-26,14,2026-03-12,41.219855,40.772612,0.447243,0.447243,0.200026,1.463173,0.790915,0.190156,3.8222,ok,,,0,direct_multi_horizon;log1p
